总用量 173273088
drwxr-x--- 2 dsop dsop    16384 2025-03-26 09:10:13 .
-rw-r----- 1 dsop dsop     2261 2021-07-02 15:41:18 spring-boot-starter-jdbc-1.5.17.RELEASE.jar
-rw-r----- 1 dsop dsop     2313 2021-07-02 15:40:52 spring-boot-starter-logging-1.5.17.RELEASE.jar
-rw-r----- 1 dsop dsop     2309 2021-07-02 15:41:54 spring-boot-starter-validation-1.5.17.RELEASE.jar
-rw-r----- 1 dsop dsop     2348 2021-07-02 15:41:54 spring-boot-starter-web-1.5.17.RELEASE.jar
-rw-r----- 1 dsop dsop  1142763 2021-07-02 15:41:32 spring-context-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop   187365 2021-07-02 15:41:12 spring-context-support-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop  1130638 2021-07-02 15:41:24 spring-core-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop   808335 2021-07-02 15:41:04 spring-data-commons-1.13.16.RELEASE.jar
-rw-r----- 1 dsop dsop   106283 2021-07-02 15:41:00 spring-data-keyvalue-1.2.16.RELEASE.jar
-rw-r----- 1 dsop dsop  1238351 2021-07-02 15:41:04 spring-data-redis-1.8.16.RELEASE.jar
-rw-r----- 1 dsop dsop   274952 2021-07-02 15:41:00 spring-expression-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop   111023 2019-05-23 09:08:58 springfox-core-2.8.0.jar
-rw-r----- 1 dsop dsop    78474 2019-05-23 09:08:58 springfox-schema-2.8.0.jar
-rw-r----- 1 dsop dsop    50449 2019-05-23 09:08:58 springfox-spi-2.8.0.jar
-rw-r----- 1 dsop dsop   179272 2019-05-23 09:09:00 springfox-spring-web-2.8.0.jar
-rw-r----- 1 dsop dsop    64907 2019-05-23 09:08:58 springfox-swagger2-2.8.0.jar
-rw-r----- 1 dsop dsop    97254 2019-05-23 09:08:58 springfox-swagger-common-2.8.0.jar
-rw-r----- 1 dsop dsop  4321205 2019-05-23 09:09:04 springfox-swagger-ui-2.8.0.jar
-rw-r----- 1 dsop dsop   431046 2021-07-02 15:41:20 spring-jdbc-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop    85340 2021-07-02 15:41:08 spring-oxm-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop    19896 2019-05-23 09:08:58 spring-plugin-core-1.2.0.RELEASE.jar
-rw-r----- 1 dsop dsop     5145 2019-05-23 09:08:58 spring-plugin-metadata-1.2.0.RELEASE.jar
-rw-r----- 1 dsop dsop   268245 2021-07-02 15:41:24 spring-tx-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop   828588 2021-07-02 15:41:56 spring-web-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop   919052 2021-07-02 15:41:56 spring-webmvc-4.3.20.RELEASE.jar
-rw-r----- 1 dsop dsop    26514 2018-09-22 15:02:56 stax-api-1.0.1.jar
-rw-r----- 1 dsop dsop    20643 2019-05-23 09:08:58 swagger-annotations-1.5.14.jar
-rw-r----- 1 dsop dsop   801617 2021-07-02 15:42:00 swagger-bootstrap-ui-1.9.1.jar
-rw-r----- 1 dsop dsop   143508 2019-05-23 09:08:58 swagger-models-1.5.14.jar
-rw-r----- 1 dsop dsop   109720 2021-07-02 15:41:28 thumbnailator-0.4.8.jar
-rw-r----- 1 dsop dsop   246012 2019-05-22 15:31:08 tomcat-embed-el-8.5.34.jar
-rw-r----- 1 dsop dsop   148314 2021-07-02 15:41:22 tomcat-jdbc-8.5.34.jar
-rw-r----- 1 dsop dsop    49336 2021-07-02 15:41:18 tomcat-juli-8.5.34.jar
-rw-r----- 1 dsop dsop    63777 2019-05-19 16:56:18 validation-api-1.1.0.Final.jar
-rw-r----- 1 dsop dsop  2694049 2021-07-02 15:42:40 xmlbeans-2.4.0.jar
-rw-r----- 1 dsop dsop   140519 2021-07-02 15:42:22 zip4j-1.3.2-2.jar
-rw-r----- 1 dsop dsop   807277 2021-07-02 15:41:32 zookeeper-3.4.9.jar
